,text,blockInfo
804,"I= Eedi
Ⓒ Eedi 2018
A
Only
Tom
a and b represent different numbers.
Tom says: a xb=bxa
Katie says: a + b = b + a
B
Who is correct?
Only
Katie
C
Both Tom
and Katie
D
Neither is
correct
VA","[[48.0, 21.0], [41.0, 465.0], [93.0, 332.0], [93.0, 396.0], [326.0, 138.0], [242.0, 332.0], [325.0, 241.0], [242.5, 397.0], [393.0, 333.0], [393.0, 396.0], [540.0, 332.5], [545.5, 396.0], [619.0, 21.0]]"
805,"I= Eedi
Is the following statement always true, sometimes true, or
never true?
Ⓒ Eedi 2018
A
Never true
A multiple of 4 is a multiple of 20
B
Sometimes
true
O
Always true
Not enough
information
to decide","[[48.0, 20.0], [327.5, 150.5], [41.0, 465.0], [92.5, 332.0], [95.5, 389.5], [325.0, 217.5], [241.5, 332.0], [247.0, 396.5], [393.0, 331.5], [396.5, 390.5], [548.5, 403.5]]"
806,"I= Eedi
Ⓒ Eedi 2018
A
Which angle is allied (co-interior) to angle p?
D
B
Р
C
A
B
D
VA","[[48.0, 20.0], [41.0, 465.0], [106.0, 414.0], [318.0, 64.0], [232.5, 325.0], [256.5, 414.0], [271.0, 258.0], [351.5, 194.5], [365.0, 249.0], [401.5, 182.5], [554.0, 414.0], [619.0, 21.5]]"
807,"I= Eedi
A
Five sixes
Ⓒ Eedi 2018
How do you say this fraction?
B
Five point one
zero
516
-
C
Fifth sixths
D
Five sixths","[[48.0, 20.0], [93.5, 283.0], [94.5, 357.0], [41.0, 465.0], [319.0, 101.5], [242.5, 283.0], [251.0, 356.0], [317.0, 171.0], [317.0, 174.5], [393.5, 283.0], [395.0, 348.0], [542.0, 282.5], [541.0, 349.5]]"
808,"I= Eedi
Tom and Katie are arguing
about creating equations
using the diagram on the
right.
Tom says: w =
Ⓒ Eedi 2018
Katie says: w = 4p
Who is correct?
A
g
3
Only
Tom
B
Only
Katie
P
Both Tom
and Katie
g
r W
D
Neither is
correct","[[137.5, 80.0], [137.0, 192.5], [40.5, 465.0], [147.0, 272.5], [92.0, 355.0], [214.0, 193.5], [92.5, 418.0], [242.0, 355.0], [243.0, 419.0], [388.5, 240.5], [400.0, 418.0], [473.0, 242.0], [560.0, 243.5], [540.0, 354.5], [544.5, 417.5]]"
809,"I= Eedi
GOOG
Ⓒ Eedi 2018
Asha's office is on level 7.
Her car is parked in the basement on level
- 2.
How many floors does Asha need to go down
to get from the office to her car?
A
10
B
LO
5
C
9
D
7","[[48.5, 20.5], [50.5, 134.0], [41.0, 465.0], [356.0, 112.5], [355.5, 216.0], [168.5, 340.0], [161.0, 404.5], [287.0, 340.5], [284.0, 400.0], [286.0, 401.5], [407.5, 340.0], [407.5, 402.5], [544.5, 340.5], [543.0, 402.0]]"
810,"I= Eedi
Ⓒ Eedi 2018
Which of these fractions could not be placed between the
fractions marked on the number line?
A
25
1
5
B
75
150
C
1
4
3
5
D
10
15","[[48.0, 21.0], [41.0, 465.0], [319.0, 82.0], [93.5, 283.0], [84.0, 352.5], [215.5, 197.0], [242.5, 283.0], [241.5, 351.5], [393.5, 283.0], [390.0, 351.5], [427.0, 196.5], [541.0, 282.5], [542.0, 353.0]]"
811,"I= Eedi
Ⓒ Eedi 2018
A
7
(4 x 3) +24x (3+2)
Which symbol belongs in the box?
B
V
||
D
22","[[48.0, 21.0], [41.0, 465.0], [93.0, 283.0], [85.75, 344.5], [306.5, 119.0], [317.5, 206.5], [242.5, 283.0], [237.0, 342.5], [390.5, 342.5], [540.5, 282.5], [543.5, 341.5]]"
812,"I= Eedi
Ⓒ Eedi 2018
A
0.54
B
0.30
18
30
||
?
0.18
D
0.6","[[48.0, 20.0], [41.0, 465.0], [92.5, 312.0], [93.5, 375.0], [242.5, 311.0], [242.0, 375.5], [295.5, 145.5], [327.0, 146.0], [354.0, 145.5], [392.0, 376.0], [541.0, 311.5], [538.5, 375.0]]"
813,"I= Eedi
-6
A
-1.5
Ⓒ Eedi 2018
-4
Here is a number line:
-2
Which of the following numbers could be indicated by the arrow?
B
Į
-0.5
2
-1
6
-0.25
VA","[[48.0, 20.0], [61.5, 213.0], [93.0, 363.0], [83.0, 411.5], [41.0, 465.0], [151.0, 212.0], [307.5, 89.5], [238.0, 212.0], [306.5, 269.5], [242.0, 363.0], [301.0, 144.5], [232.5, 412.0], [415.5, 212.5], [387.0, 413.5], [591.5, 212.0], [538.0, 416.5], [619.0, 21.5]]"
814,"I= Eedi
A
C
Ⓒ Eedi 2018
Which of the following diagrams shows a diameter?
B
D
o","[[48.0, 20.0], [75.0, 167.0], [72.0, 339.0], [41.0, 465.0], [315.5, 78.0], [400.0, 166.0], [401.5, 339.5], [507.5, 347.5]]"
815,"I= Eedi
Which protractor is positioned correctly to most easily
measure the obtuse angle below (shown in red)?
B
A
Ⓒ Eedi 2018
60
70
40 50
140 130 120 110 100
$8
091
A
A
100 110 120
90 100
80 70 60 50 40
130
B
B
150
160
napon
170
170 180
70
80
20. 120 110 100
99
180 170 10
90
Both
100 110 120 130 140 150
60
50 40
D
30 20
Neither
160 170 180
umhmdan","[[48.5, 20.5], [296.0, 106.5], [63.0, 148.5], [41.0, 465.0], [123.75, 171.25], [78.5, 209.0], [73.0, 229.5], [99.0, 345.5], [100.5, 406.0], [220.0, 164.0], [192.5, 155.5], [231.5, 183.5], [253.5, 187.75], [245.5, 345.5], [247.5, 406.0], [277.5, 225.5], [289.5, 243.75], [287.25, 279.5], [419.0, 160.5], [390.5, 200.5], [386.0, 266.5], [462.0, 134.0], [395.0, 406.0], [530.5, 143.75], [547.0, 153.5], [541.0, 345.5], [575.25, 180.25], [542.0, 406.0], [598.75, 206.0], [612.75, 207.0]]"
816,"I= Eedi
""Common multiples of 3 and 5 are also multiples of
15""
always true
© 2018
Is this statement...
B
never true
sometimes
true
Impossible to
say
DH","[[24.0, 10.0], [163.0, 51.5], [46.0, 194.0], [19.5, 232.5], [162.5, 85.5], [121.0, 166.5], [121.0, 195.0], [195.5, 200.5], [270.5, 201.0], [309.5, 9.5]]"
817,"I= Eedi
= // of ...
Ⓒ Eedi 2018
A
B
D","[[48.0, 20.0], [85.0, 307.5], [41.0, 465.0], [215.5, 108.0], [216.0, 206.0], [218.0, 392.0]]"
818,"I= Eedi
(-3,3)
tad 2018
y
B
(-3,-6)
The line segment is one
side of a square.
x Which of the following
coordinates could be a
vertex of the square?
(-1,-3)
D
(-5,3)
AKC","[[23.5, 10.5], [44.5, 213.0], [21.5, 233.0], [86.0, 25.5], [121.0, 189.0], [125.5, 214.0], [224.0, 58.0], [213.0, 111.5], [204.5, 213.0], [270.0, 188.0], [274.0, 212.5], [308.5, 12.5]]"
819,"I= Eedi
A
always true
Ⓒ Eedi 2018
a, b and c are different numbers
a+b
C
=
B
Is the above relationship...
(a + b) ÷ c
sometimes true
never true
D
Need more
information
VA","[[48.5, 20.0], [93.0, 332.5], [95.0, 390.0], [41.0, 465.0], [327.0, 91.0], [258.0, 173.5], [306.5, 177.0], [242.0, 332.0], [326.0, 255.5], [389.5, 178.5], [243.5, 389.0], [392.5, 389.5], [540.0, 332.5], [551.0, 402.0], [619.0, 21.0]]"
820,"I= Eedi
Ⓒ Eedi 2018
A
Which shape has a line of symmetry?
B
None of them
D
VA","[[48.5, 21.0], [41.0, 465.0], [99.0, 345.0], [311.5, 103.0], [245.5, 346.0], [530.5, 257.5], [540.0, 345.5], [619.0, 21.5]]"
821,"I= Eedi
Ⓒ Eedi 2018
A
Only
Jo
Jo and Paul are arguing about powers.
Jo says 94 = 38
Paul says 94 = 3² x 3²
B
Only
Paul
Who is correct?
Both Jo
and Paul
D
Neither is
correct
VA","[[48.0, 21.0], [41.0, 465.0], [93.0, 332.0], [92.5, 396.0], [336.5, 137.0], [242.0, 332.0], [242.0, 396.0], [336.0, 241.0], [400.5, 395.5], [540.0, 332.5], [545.5, 396.0], [619.0, 21.0]]"
822,"I= Eedi
-1
1
0
Ⓒ Eedi 2018
A
3 right
P
Q
B
3 left
Shape P has been rotated 90°
clockwise about point (5, 1) to
give shape Q.
Now imagine moving shape P a
total of 3 squares to the right,
and keeping the same rotation.
In which direction would Shape
Q move?
3 down
D
3 up","[[48.5, 20.5], [15.0, 252.0], [40.5, 217.0], [40.0, 253.0], [41.0, 465.0], [92.5, 357.0], [94.0, 413.0], [130.5, 159.5], [253.0, 151.5], [242.5, 357.0], [243.5, 411.5], [487.0, 97.0], [486.5, 194.5], [487.0, 276.5], [393.0, 410.5], [540.5, 356.5], [544.5, 411.0]]"
823,"I= Eedi
What is the order of rotational symmetry of this equilateral
triangle?
Ⓒ Eedi 2018
A
0
B
1
2
D
3","[[48.0, 20.0], [318.5, 300.5], [41.0, 465.0], [97.0, 374.0], [95.0, 422.0], [246.0, 374.0], [246.5, 421.5], [395.0, 421.0], [544.5, 374.5], [544.5, 421.0]]"
824,"I= Eedi
p, q and r are 3 angles on a straight line.
Jo and Paul are arguing about them!
Jo says p, q and r must all be acute.
Paul says one of the angles must be obtuse.
Ⓒ Eedi 2018
A
Only
Jo
Who is correct?
B
Only
Paul
C
po
Both Jo
and Paul
до
7.0
D
Neither is
correct
VA","[[48.5, 20.5], [216.5, 153.0], [41.0, 465.0], [93.0, 332.0], [93.0, 395.0], [216.0, 281.0], [242.5, 332.0], [242.0, 397.0], [392.5, 333.0], [441.5, 158.5], [400.5, 396.0], [469.25, 105.0], [484.5, 207.0], [540.0, 332.5], [545.5, 396.0], [619.0, 21.5]]"
825,"I= Eedi
Ⓒ Eedi 2018
A
38
If you triple 8 you get...
B
11
888
D
24","[[48.0, 20.0], [41.0, 465.0], [93.0, 283.0], [94.0, 346.5], [319.5, 131.0], [242.5, 283.0], [242.5, 346.5], [390.5, 347.0], [542.0, 282.5], [538.0, 346.5]]"
826,"I= Eedi
Jo and Paul are having a conversation about multiples
Jo says that if n is a positive integer that is divisible by 8, then 8 +
n will always be a multiple of 8
Paul says that if n is a positive integer, 8n will always be a multiple
of 8
Ⓒ Eedi 2018
A
Only
Jo
Who is correct?
B
Only
Paul
Both Jo
and Paul
D
Neither is
correct","[[48.5, 20.5], [316.0, 111.5], [318.0, 212.0], [41.0, 465.0], [93.0, 332.0], [93.0, 395.0], [316.5, 277.5], [242.0, 332.0], [242.5, 397.0], [400.5, 396.0], [540.0, 332.5], [545.5, 396.0]]"
827,"I= Eedi
Point S is reflected in the line
y = -x
It is then translated by the
vector (1¹)
What are the new
coordinates of point S?
A
(-5,3)
Ⓒ Eedi 2018
B
(-6,2)
2
2
(-5, 1)
S
0
ey
-1
5
4
3
2
0
D
(-7,3)","[[48.5, 20.5], [151.5, 91.5], [153.0, 171.5], [152.5, 252.0], [92.5, 381.0], [89.5, 428.5], [41.0, 465.0], [242.5, 381.0], [239.0, 428.0], [387.0, 255.5], [417.5, 254.0], [390.0, 429.0], [455.0, 89.5], [446.5, 100.0], [447.5, 253.0], [474.5, 254.0], [497.5, 100.5], [498.0, 130.0], [498.5, 159.5], [497.5, 189.5], [498.5, 254.5], [540.5, 381.5], [536.5, 427.5]]"
828,"I= Eedi
Ⓒ Eedi 2018
A
8
B
12
a
6² =
=
36
62","[[48.0, 20.0], [41.0, 465.0], [93.0, 283.0], [94.0, 347.0], [242.5, 283.0], [242.5, 347.0], [305.5, 128.5], [316.5, 127.5], [332.5, 130.0], [392.0, 347.0], [538.0, 346.5]]"
829,"I= Eedi
Ⓒ Eedi 2018
A
3
A common factor of 27 and 47 is...
B
7
27
None of these
answers are
common factors","[[48.0, 20.0], [41.0, 465.0], [93.0, 283.0], [94.5, 347.5], [319.5, 142.5], [242.5, 283.0], [242.5, 347.0], [390.5, 347.0], [541.0, 375.0]]"
830,"I= Eedi
A
5=45+9
© 2018
9 9
9 9
Which of the following calculations is not
represented by the diagram above?
B
45
9
5x9=45
45=9x5
D
5+45=9
PRO","[[23.0, 10.5], [46.5, 141.0], [45.5, 175.0], [19.5, 232.5], [164.0, 89.5], [121.0, 141.0], [158.0, 58.5], [122.5, 173.5], [201.5, 174.5], [270.0, 141.0], [270.5, 174.5], [309.5, 13.0]]"
831,"I= Eedi
© 2018
+10
What number and sign belong in the box?
-6
= -4
B
+2
с
- 10
2
DH","[[23.5, 10.5], [19.5, 232.5], [45.0, 202.5], [165.0, 90.0], [121.0, 174.0], [121.0, 202.5], [196.0, 174.5], [193.0, 202.0], [272.0, 203.0], [310.5, 9.5]]"
832,"I= Eedi
Ⓒ Eedi 2018
A
1|2
What fraction is the arrow pointing to?
115
B
2|5
314
3/5
There is no
such fraction
VA","[[48.0, 20.0], [41.0, 465.0], [93.0, 283.0], [88.5, 349.5], [319.0, 70.0], [214.5, 196.5], [242.5, 283.0], [247.5, 355.0], [391.0, 348.5], [426.0, 196.5], [556.0, 353.5], [619.0, 21.5]]"
833,"I= Eedi
A
(-4) + 7
Ⓒ Eedi 2018
Monday
Tuesday
Wednesday
Thursday
Friday
Which of the following calculations would correctly work out the
difference between the temperature at 1pm on Thursday and the
temperature at 1am on Wednesday?
B
Temperature C
7- (-4)
1pm
+5
+8
+6
+7
+3
1am
-1
0
-4
-2
-6
7+ (-4)
D
7-4","[[48.5, 20.5], [81.0, 367.0], [79.0, 426.5], [41.0, 464.5], [209.0, 173.5], [320.0, 290.5], [251.0, 365.5], [392.0, 76.0], [250.0, 426.0], [331.5, 159.0], [452.5, 158.5], [406.5, 426.5], [572.5, 366.5], [571.5, 425.0]]"
834,"I= Eedi
Ⓒ Eedi 2018
A
V
a = -4
B
ab
V
b = 3
What symbol should replace the star?
a+b
11
D
Need more
information","[[48.0, 20.0], [41.0, 465.0], [93.5, 342.0], [89.5, 397.5], [265.75, 80.0], [242.0, 342.0], [280.5, 157.0], [241.0, 395.5], [383.5, 77.0], [339.5, 232.5], [385.5, 158.0], [392.0, 396.5], [540.0, 342.5], [543.0, 396.5]]"
835,"I= Eedi
Using the key on the right, which of the
following expressions give the perimeter
of this shape?
A
2p + 6q
Eedi 2018
B
3(2p + q)
C
6p + 2q
2
●
●
•q
Ip:
Side lengths
8pq
9.","[[48.5, 20.5], [212.5, 105.5], [93.5, 362.0], [90.5, 417.5], [44.5, 464.5], [242.0, 363.0], [243.0, 415.0], [391.0, 362.5], [393.5, 418.0], [484.5, 167.0], [471.0, 242.5], [568.0, 155.5], [527.0, 273.5], [542.0, 416.0], [584.0, 239.5]]"
836,"I= Eedi
Ⓒ Eedi 2018
A
10p
What is the output of this Function Machine?
р
B
7p
X 5
+2
C
5 (p + 2)
?
O
5p + 2
VA","[[48.0, 20.0], [41.0, 465.0], [93.0, 363.0], [91.0, 418.0], [318.5, 88.0], [181.5, 202.0], [242.0, 363.0], [239.5, 417.5], [274.0, 196.5], [367.0, 197.5], [391.0, 362.5], [390.0, 417.5], [458.0, 198.0], [540.5, 363.0], [546.0, 415.0], [619.0, 21.5]]"
837,"I= Eedi
Ⓒ Eedi 2018
లట.
Y
-2
y
4-
-3-
Ņ
O
-3-
-4-
N
2
3
Describe the movements to
- get from point Y to point Z.
A
B
O
D
East 4 squares,
north 1 square
West 3 squares,
north 1 square
East 3 squares,
north 1 square
pXI
West 3 squares,
south 1 square","[[47.5, 20.5], [41.5, 463.0], [90.5, 254.0], [109.0, 305.0], [128.0, 254.5], [207.5, 62.5], [200.0, 94.0], [198.0, 131.5], [198.5, 170.5], [199.0, 253.5], [198.5, 356.5], [198.5, 395.0], [262.5, 266.5], [280.5, 254.0], [318.5, 254.0], [502.0, 77.0], [426.5, 151.5], [425.0, 228.0], [424.0, 310.0], [426.0, 390.5], [525.0, 150.0], [528.5, 228.5], [525.0, 306.0], [616.0, 22.5], [528.5, 389.5]]"
838,"I= Eedi
The diagram shows
an equilateral
triangle and a square.
What is the size of
angle a?
Ⓒ Eedi 2018
A
210⁰
B
150°
255°
a
[not to scale]
D
Not enough
information","[[48.5, 20.5], [138.0, 119.0], [139.0, 208.0], [41.0, 465.0], [92.5, 327.0], [92.0, 379.0], [242.0, 326.0], [248.5, 377.5], [394.0, 378.5], [477.0, 68.0], [569.5, 191.0], [540.0, 326.5], [542.0, 391.5]]"
839,"I= Eedi
Ⓒ Eedi 2018
A
6.25
B
1 + 2 x 3
4
2.25
2.5
D
1.75","[[48.0, 20.0], [41.0, 465.0], [93.0, 283.0], [93.0, 342.0], [242.5, 283.0], [306.0, 138.0], [247.0, 342.0], [393.0, 341.0], [540.5, 282.5], [547.0, 341.5]]"
840,"I= Eedi
Ⓒ Eedi 2018
If 15 is a factor of a number, then another factor of
that number must be...
A
3
B
7 and 8
30
Impossible to say
VA","[[48.5, 20.0], [41.0, 465.0], [321.0, 130.0], [93.0, 283.0], [94.5, 347.5], [242.5, 283.0], [244.5, 347.5], [391.0, 346.5], [542.0, 349.0], [619.0, 21.5]]"
841,"I= Eedi
How many squares would you
need to shade on this shape to
shade of the whole shape?
Ⓒ Eedi 2018
A
3
B
4
5
D
6","[[48.5, 20.5], [173.5, 136.5], [41.0, 465.0], [93.0, 283.0], [87.0, 346.0], [242.5, 283.0], [242.5, 345.5], [391.5, 344.5], [540.5, 282.5], [541.5, 345.0]]"
842,"I= Eedi
Ⓒ Eedi 2018
A
40
6
B
40
48
Calculate
5
6
46
5
D
48
5","[[48.0, 20.0], [41.0, 465.0], [94.0, 315.0], [90.5, 381.5], [243.0, 313.0], [243.0, 384.0], [319.5, 122.0], [340.5, 188.5], [389.5, 382.5], [541.0, 314.5], [540.0, 384.0]]"
843,"I= Eedi
A
1|2
X
25
Ⓒ Eedi 2018
1.2 x 2.5 =
B
1 / 2 × ² / /
X
X
215
6/5
D
X
NIG
购","[[48.0, 20.0], [93.5, 301.0], [92.0, 367.0], [41.5, 464.0], [282.0, 144.0], [242.5, 299.5], [243.0, 367.5], [377.5, 143.5], [391.0, 370.0], [409.0, 364.0], [516.0, 365.0], [540.5, 300.5], [548.0, 369.0], [619.0, 20.5]]"
844,"I= Eedi
2n + 6
Ⓒ Eedi 2018
A
4(2n)
||
B
2(n + 3)
Which expression should
replace the star?
You can use the images to
help you if you like.
C
3(n + 2)
D
2(4n)","[[48.5, 20.5], [81.5, 78.0], [41.0, 465.0], [93.0, 343.0], [92.0, 396.0], [185.5, 80.0], [242.0, 341.5], [243.0, 396.0], [498.0, 94.0], [498.5, 172.0], [392.0, 341.5], [390.5, 397.0], [540.0, 342.5], [539.0, 396.0]]"
845,"I= Eedi
di
y
K
What can you say about line
segments K and L?
K is longer than L
-X
B
D
DH
K is shorter than L
K and L are the same
length
We don't have
enough information
without measuring
them","[[23.5, 10.5], [24.0, 231.5], [103.5, 30.5], [132.5, 65.0], [254.0, 49.5], [194.0, 121.5], [213.0, 109.0], [213.0, 196.0], [309.0, 9.5], [268.5, 108.5], [273.5, 148.5], [268.5, 197.0]]"
846,"I= Eedi
Ⓒ Eedi 2018
A
60°
What is the size of the angle marked s?
B
BS
A
135⁰
C
D
E
C
150°
[not to scale]
D
Not enough
information","[[48.0, 20.0], [41.0, 465.0], [93.0, 332.0], [94.5, 379.0], [260.5, 70.5], [242.0, 332.0], [277.5, 179.5], [266.5, 276.0], [242.0, 381.5], [318.5, 113.0], [384.0, 176.5], [384.0, 276.5], [391.0, 332.0], [394.0, 376.0], [564.0, 127.0], [540.0, 332.5], [541.5, 394.0]]"
847,"I= Eedi
Ⓒ Eedi 2018
A
8
10
Convert 0.8 to a fraction in its simplest
form.
B
80
100
+15
D
0|1
8
VA","[[48.0, 20.0], [41.0, 465.0], [93.0, 283.0], [93.0, 351.5], [324.0, 142.0], [242.5, 283.0], [241.0, 351.0], [392.5, 349.0], [540.5, 282.5], [540.0, 354.0], [542.0, 367.0], [619.0, 21.5]]"
848,"I= Eedi
What is the area
of this shape?
Ⓒ Eedi 2018
A
20
B
10
6
D
5
VA","[[48.5, 20.0], [134.0, 148.0], [41.0, 465.0], [93.0, 327.0], [90.5, 368.0], [241.5, 326.0], [241.5, 367.5], [389.0, 368.0], [540.0, 326.5], [540.0, 366.5], [619.0, 21.5]]"
849,"I= Eedi
A (-3)² - 11
C
Which calculation is equal to -20?
Ⓒ Eedi 2018
-28 (-4) × (-2)
B
D
VA
3 × (-4) (-4) × 2
(-33) + (-3) - 31","[[48.0, 20.0], [132.5, 216.5], [62.5, 350.5], [323.0, 112.5], [41.0, 465.0], [187.5, 351.5], [392.0, 218.0], [391.0, 349.5], [619.0, 21.5], [527.0, 218.5], [526.0, 353.0]]"
850,"I= Eedi
A
3n = 4n - 2
Ⓒ Eedi 2018
Which of the following statements is true
when n = 2.5?
B
3n < 4n - 2
3n4n-2
D
Not enough
information
VA","[[48.0, 20.0], [90.0, 272.5], [92.0, 326.5], [41.0, 465.0], [324.5, 140.0], [241.0, 273.0], [244.0, 326.5], [399.0, 327.5], [538.5, 272.5], [541.0, 333.0], [619.0, 21.5]]"
851,"I= Eedi
Jo and Paul are still arguing about the number expressed as 2²× 3³ ×
5²
Ⓒ Eedi 2018
A
Only
Jo
Jo says 6 is a factor of the number.
Paul says 45 is a factor of the number.
B
Who is correct?
Only
Paul
C
Both Jo
and Paul
D
Neither is
correct","[[48.0, 21.0], [321.5, 83.0], [41.0, 465.0], [93.0, 332.0], [93.0, 395.0], [322.5, 178.0], [242.0, 332.0], [322.0, 254.0], [242.0, 397.0], [391.0, 332.0], [400.5, 396.0], [540.0, 332.5], [545.5, 396.0]]"
852,"I= Eedi
Ⓒ Eedi 2018
A
always true
If n can represent any number, is the statement above...
n x5 >
B
n
sometimes
true
(
never true
D
Need more
information","[[48.0, 20.0], [41.0, 465.0], [92.5, 332.5], [98.0, 390.5], [325.5, 212.0], [313.5, 126.5], [242.5, 332.0], [371.0, 111.5], [249.0, 401.0], [392.0, 334.5], [392.5, 390.0], [540.0, 332.5], [548.5, 402.0]]"
853,"I= Eedi
What happens when you remove squares, as shown from left to right in
the diagrams below?
A
The perimeter changes
but the area stays the
same
Ⓒ Eedi 2018
B
The area changes but
the perimeter stays the
same
Both the perimeter and Both the perimeter and
area change
area stay the same","[[318.0, 53.5], [93.0, 332.0], [77.5, 398.5], [40.5, 465.0], [242.0, 332.0], [239.5, 399.0], [481.5, 398.5]]"
854,"I= Eedi
Ⓒ Eedi 2018
A
9
How many times does
B
16
go into 12?
36
48
D
48
VA","[[48.0, 20.0], [41.0, 465.0], [94.5, 314.5], [92.0, 379.0], [249.5, 153.5], [243.0, 314.0], [243.0, 375.0], [442.0, 153.5], [391.0, 375.5], [541.5, 314.5], [540.5, 378.5], [619.0, 21.0]]"
855,"I= Eedi
Which of the
following is the best
estimate of the size of
this angle?
Ⓒ Eedi 2018
A
60°
B
90°
120°
D
160⁰","[[48.0, 21.0], [131.0, 167.5], [41.0, 465.0], [92.5, 327.0], [90.0, 378.0], [242.0, 326.0], [239.0, 378.5], [390.5, 377.5], [540.0, 325.5], [546.0, 377.5]]"
856,"I= Eedi
Tom and Katie are arguing about the
result of this Function Machine:
Tom says the output is: 3n - 12
Katie says the output is: 3(n − 4)
-
Ⓒ Eedi 2018
A
Only
Tom
Who is correct?
B
Only
Katie
O
DDDD
- 4 x 3
Both Tom
and Katie
D
Neither is
correct
FX1
?","[[48.5, 20.5], [207.5, 143.0], [41.0, 465.0], [93.0, 332.0], [93.0, 396.0], [207.5, 256.5], [242.5, 332.0], [242.5, 397.0], [393.0, 332.0], [513.0, 101.0], [400.0, 395.5], [540.0, 332.5], [545.5, 396.0], [617.0, 23.0], [594.5, 104.0]]"
857,"I= Eedi
A
35 x 52 x 7²
Ⓒ Eedi 2018
If A = 34 x 5² x 7²
B
3A = ?
37 x 55 x 75
312 x 56 x 76
D
94 x 15² x 21²","[[48.0, 20.0], [93.5, 283.0], [93.5, 346.0], [41.0, 465.0], [326.5, 120.0], [242.5, 283.0], [326.5, 173.5], [242.5, 344.5], [391.5, 344.5], [542.0, 282.5], [537.5, 345.0]]"
858,"I= Eedi
Jo and Paul are talking about different ways of
writing the expression on the right.
Jo says you could write it as: 6(g - 4h)
Paul says you could write it as : 3(2g - 8h)
Ⓒ Eedi 2018
A
Only
Jo
Who is correct?
B
Only
Paul
C
Both Jo
and Paul
6g - 24h
D
Neither is
correct
VA","[[48.5, 20.5], [222.5, 90.5], [222.5, 181.0], [41.0, 465.0], [93.0, 332.0], [93.0, 395.0], [221.0, 257.0], [242.5, 332.5], [242.0, 397.0], [393.5, 333.0], [400.5, 396.0], [532.5, 168.0], [540.0, 332.5], [545.5, 396.0], [619.0, 21.0]]"
859,"I= Eedi
Tom and Katie are arguing about equations they
can write based on the equation on the right.
Tom says you could write: 3c - 20 = d - 20
Katie says you could write: 12c = 4d
Ⓒ Eedi 2018
A
Only
Tom
Who is correct?
B
Only
Katie
C
Both Tom
and Katie
3c = d
D
Neither is
correct","[[48.5, 20.5], [229.0, 142.5], [41.0, 465.0], [93.0, 332.0], [93.0, 396.0], [227.5, 256.5], [242.0, 332.0], [242.5, 397.0], [389.5, 331.5], [400.0, 395.5], [542.0, 122.0], [540.0, 332.5], [545.5, 396.0]]"
860,"I= Eedi
© 2018
A
3100
B
519
Work out:
1
C
ليات
D
418
PH","[[23.5, 10.5], [19.5, 232.5], [46.5, 141.0], [47.5, 175.0], [121.0, 141.5], [118.5, 172.5], [160.0, 47.0], [148.0, 80.5], [196.5, 141.5], [194.5, 176.5], [270.0, 141.0], [272.5, 174.0], [311.0, 9.0]]"
861,"I= Eedi
Ⓒ Eedi 2018
How many small
cubes have been
used to make this
larger cube?
A
36
B
27
19
D
9","[[48.5, 20.0], [41.0, 465.0], [161.5, 157.0], [92.5, 320.0], [90.0, 384.5], [242.5, 320.0], [244.0, 384.5], [394.0, 384.5], [541.0, 319.5], [540.0, 383.5]]"
862,"I= Eedi
A
2n + 5
Ⓒ Eedi 2018
3n+1-n-6=
B
2n - 5
4n + 7
D
-2","[[48.0, 20.0], [92.5, 342.0], [92.5, 394.0], [41.0, 465.0], [327.0, 183.0], [242.0, 341.5], [243.0, 395.0], [391.5, 395.0], [540.0, 342.5], [540.0, 395.0]]"
863,"I= Eedi
Ⓒ Eedi 2018
A
180°
How many degrees are there in half a turn?
B
90°
50°
D
30°
VA","[[48.0, 20.0], [41.0, 465.0], [92.5, 327.0], [92.5, 378.5], [319.5, 142.0], [242.0, 326.0], [239.0, 378.5], [391.0, 379.0], [540.0, 326.5], [542.5, 378.5], [619.0, 21.0]]"
864,"I= Eedi
Ⓒ Eedi 2018
A
1
What is the highest common factor of 12 and 6?
B
3
6
D
12
VA","[[48.0, 20.0], [41.0, 465.0], [93.0, 283.0], [95.0, 346.5], [331.5, 163.5], [242.5, 283.0], [242.5, 347.5], [391.5, 346.5], [542.0, 282.5], [538.5, 347.0], [619.0, 21.0]]"
865,"I= Eedi
Ⓒ Eedi 2018
Tom and Katie are arguing about constructing triangles.
Tom says you can construct a triangle with lengths
5 cm, 9 cm and 4 cm.
A
Only
Tom
Katie says you can construct a triangle with lengths
20 cm, 22 cm and 3 cm.
Who is correct?
B
Only
Katie
C
Both Tom
and Katie
D
Neither is
correct
VA","[[48.0, 20.0], [41.0, 465.0], [305.0, 116.5], [93.0, 332.0], [93.0, 396.0], [306.0, 205.5], [305.5, 261.5], [242.0, 332.0], [242.5, 397.0], [392.5, 333.5], [400.0, 395.5], [540.0, 332.5], [545.5, 396.0], [619.0, 21.0]]"
866,"I= Eedi
Ⓒ Eedi 2018
This is an isosceles triangle.
Calculate the size of angle p.
A
28°
B
76°
P
104°
76⁰
[not to scale]
Not enough
information","[[48.5, 21.0], [41.0, 465.0], [205.5, 115.5], [207.5, 180.0], [92.5, 283.0], [97.5, 326.5], [242.5, 283.0], [244.0, 329.5], [424.0, 167.0], [395.5, 327.0], [544.5, 163.5], [604.5, 59.0], [546.0, 342.0]]"
